title,price,bedroom,bathroom,carport,LT,LB,badges,agent,updated,location,link,kecamatan,kabupaten_kota,total_rooms,min_area_needed,price_per_m2_land,price_per_m2_building,building_efficiency,listing_age_days,room_density,bathroom_bedroom_ratio,fuzzy_area_quality,fuzzy_quality_score,efficiency_category,kecamatan_encoded,kabupaten_kota_encoded
Rumah 2 Lantai Luas bangunan 120m2 hadap Utara Bagus SHM di Puri Anindya Sedayu Bantul Yogyakarta,680000000.0,3.0,2.0,1,90.0,120.0,Rumah,Jonni Gunawan,2025-04-15 14:00:25.179551,"Bantul, Yogyakarta",/properti/yogyakarta/hos15876348/,Bantul,Yogyakarta,5.0,45.0,7555555.555555556,5666666.666666667,1.3333333333333333,21,0.041666666666666664,0.6666666666666666,0.262308375056353,0.262308375056353,very_high,0,0
Dijual Rumah siap huni dekat Stadion maguwoharjo,105000000000.0,3.0,2.0,1,132.0,90.0,"Rumah, Siap Huni, Dekat Tempat Wisata",Rita Dwi S,2025-04-06 03:26:49.179593,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17822120/,Maguwoharjo,Yogyakarta,5.0,45.0,795454545.4545455,1166666666.6666667,0.6818181818181818,30,0.05555555555555555,0.6666666666666666,0.5000000000000001,0.5000000000000001,medium,13,0
Rumah Siap Huni Hanya 400Jutaan di Banguntapan Dekat Giwangan KPR,490000000.0,2.0,1.0,1,72.0,43.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan",Andri KIMahouse,2025-04-06 03:26:49.179609,"Bantul, Yogyakarta",/properti/yogyakarta/hos17821958/,Bantul,Yogyakarta,3.0,27.0,6805555.555555556,11395348.837209303,0.5972222222222222,30,0.06976744186046512,0.5,0.16502944252336987,0.16502944252336987,medium,0,0
"Rumah Baru, SHM di Jl Ringroud Utara, Yogyakarta, Bisa Kpr",695000000.0,3.0,1.0,1,94.0,64.0,Rumah,Adha Maulana,2025-04-22 14:00:25.179614,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos16963497/,Maguwoharjo,Yogyakarta,4.0,36.0,7393617.021276596,10859375.0,0.6808510638297872,14,0.0625,0.3333333333333333,0.25685986978457354,0.25685986978457354,medium,13,0
"Rumah Strategis Murah di Banguntapan Dekat Jl Wonosari, Ringroad",675000000.0,2.0,1.0,1,85.0,45.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Sekolah",Andri KIMahouse,2025-04-06 03:26:49.179617,"Kotagede, Yogyakarta",/properti/yogyakarta/hos17821533/,Kotagede,Yogyakarta,3.0,27.0,7941176.470588235,15000000.0,0.5294117647058824,30,0.06666666666666667,0.5,0.17626850604513764,0.17626850604513764,medium,10,0
Rumah Murah Siap Huni Dalam Cluster di Banguntapan Dekat Ringroad,490000000.0,2.0,1.0,1,72.0,43.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan",Andri KIMahouse,2025-04-06 03:26:49.179624,"Bantul, Yogyakarta",/properti/yogyakarta/hos17821288/,Bantul,Yogyakarta,3.0,27.0,6805555.555555556,11395348.837209303,0.5972222222222222,30,0.06976744186046512,0.5,0.16502944252336987,0.16502944252336987,medium,0,0
Rumah Tinggal Seluas 247 meter persegi Di Dekat Keraton Yogyakarta,25000000000.0,3.0,3.0,1,247.0,167.0,"Rumah, Dekat Tempat Wisata",OFFICE RWNJ,2025-04-06 03:26:49.179633,"Kraton, Yogyakarta",/properti/yogyakarta/hos17820887/,Kraton,Yogyakarta,6.0,54.0,101214574.89878543,149700598.8023952,0.6761133603238867,30,0.03592814371257485,1.0,0.4999999999999998,0.4999999999999998,medium,11,0
"Dijual Rumah 2 Lantai Klasik, SHM 5 menit ke Bandara Adisutjipto",145000000000.0,3.0,3.0,1,110.0,129.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Arif Faiza,2025-04-06 03:26:49.179653,"Kraton, Yogyakarta",/properti/yogyakarta/hos17819940/,Kraton,Yogyakarta,6.0,54.0,1318181818.1818182,1124031007.7519379,1.1727272727272726,30,0.046511627906976744,1.0,0.4356227188480291,0.4356227188480291,very_high,11,0
Spesial Kemerdekaan! Rumah Murah 300 Jutaan SHM Free Canopy Dekat Malioboro,390000000.0,2.0,1.0,1,106.0,48.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Paul Borneo,2025-04-06 03:26:49.179709,"Sleman, Yogyakarta",/properti/yogyakarta/hos17818828/,Sleman,Yogyakarta,3.0,27.0,3679245.283018868,8125000.0,0.4528301886792453,30,0.0625,0.5,0.1821608840539594,0.1821608840539594,low,24,0
"Rumah Mewah 2 Lantai, SHM, Dekat Bandara Adisutjipto 5 menit aja",145000000000.0,3.0,3.0,1,110.0,129.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Arif Faiza,2025-04-06 03:26:49.179712,"Kraton, Yogyakarta",/properti/yogyakarta/hos17811642/,Kraton,Yogyakarta,6.0,54.0,1318181818.1818182,1124031007.7519379,1.1727272727272726,30,0.046511627906976744,1.0,0.4356227188480291,0.4356227188480291,very_high,11,0
Jual Rumah di Wirobrajan Dekat SMA Negeri 1 Yogyakarta,25000000000.0,5.0,5.0,1,286.0,160.0,"Rumah, Dekat Sekolah",Andyanto kurniawan,2025-04-06 03:26:49.179734,"Wirobrajan, Yogyakarta",/properti/yogyakarta/hos17764583/,Wirobrajan,Yogyakarta,10.0,90.0,87412587.41258742,156250000.0,0.5594405594405595,30,0.0625,1.0,0.5000000000000001,0.5000000000000001,medium,27,0
Rumah Siap Huni Strategis di Sleman dekat Pakuwon Mall Jogja,800000000.0,2.0,1.0,1,86.0,72.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Siska Core,2025-04-06 03:26:49.179753,"Sleman, Yogyakarta",/properti/yogyakarta/hos17762830/,Sleman,Yogyakarta,3.0,27.0,9302325.581395349,11111111.111111112,0.8372093023255814,30,0.041666666666666664,0.5,0.2525657237854725,0.2525657237854725,high,24,0
Mewah Modern Strategis di Sleman 5 menit ke Pakuwon Mall Jogja,25000000000.0,3.0,3.0,1,105.0,141.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Siska Core,2025-04-06 03:26:49.179756,"Sleman, Yogyakarta",/properti/yogyakarta/hos17763145/,Sleman,Yogyakarta,6.0,54.0,238095238.0952381,177304964.5390071,1.3428571428571427,30,0.0425531914893617,1.0,0.4045235606617129,0.4045235606617129,very_high,24,0
Rumah Konsep Townhouse di Sleman 10 menit ke Jogja City Mall,185000000000.0,3.0,3.0,1,95.0,120.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Siska Core,2025-04-06 03:26:49.179758,"Sleman, Yogyakarta",/properti/yogyakarta/hos17762934/,Sleman,Yogyakarta,6.0,54.0,1947368421.0526316,1541666666.6666667,1.263157894736842,30,0.05,1.0,0.311395686821889,0.311395686821889,very_high,24,0
"Dijual Rumah Strategis di Tengah Kota Jogja Lokasi Demangan Baru, Diy",55000000000.0,4.0,2.0,1,300.0,200.0,Rumah,PC LJ Hooker,2025-04-22 14:00:25.179762,"Demangan, Yogyakarta",/properti/yogyakarta/hos16423874/,Demangan,Yogyakarta,6.0,54.0,183333333.33333334,275000000.0,0.6666666666666666,14,0.03,0.5,0.49999999999999994,0.49999999999999994,medium,4,0
"Rumah Baru Unfurnished SHM Dekat Uii, Yogyakarta",695000000.0,3.0,2.0,1,88.0,80.0,"Rumah, Dekat Sekolah",Adha Maulana,2025-04-06 03:26:49.179770,"Kaliurang, Yogyakarta",/properti/yogyakarta/hos17066055/,Kaliurang,Yogyakarta,5.0,45.0,7897727.2727272725,8687500.0,0.9090909090909091,30,0.0625,0.6666666666666666,0.24366223982103566,0.24366223982103566,high,9,0
3 Menit ke Jogja Bay Waterpark Rumah 2 Lantai Modern di Sleman,149000000000.0,5.0,4.0,1,121.0,170.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",Siska Core,2025-04-06 03:26:49.179772,"Sleman, Yogyakarta",/properti/yogyakarta/hos17762410/,Sleman,Yogyakarta,9.0,81.0,1231404958.677686,876470588.2352941,1.4049586776859504,30,0.052941176470588235,0.8,0.4983887296254824,0.4983887296254824,very_high,24,0
"CARI Rumah Jalan Kaliurang Jogja, Dekat Kampus UII",26000000000.0,4.0,4.0,1,146.0,171.0,"Rumah, Full Furnished, Dekat Sekolah, Dekat Landmark",Azil,2025-04-06 03:26:49.179800,"Kaliurang, Yogyakarta",/properti/yogyakarta/hos17761732/,Kaliurang,Yogyakarta,8.0,72.0,178082191.78082192,152046783.625731,1.1712328767123288,30,0.04678362573099415,1.0,0.49999999999999994,0.49999999999999994,very_high,9,0
Rumah Tinggal Dalam Perum The Jambon Residence Tegalrejo Jogja,18000000000.0,3.0,2.0,1,147.0,110.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",DIAH ASIH T.H,2025-04-06 03:26:49.179875,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos17708173/,Tegalrejo,Yogyakarta,5.0,45.0,122448979.59183674,163636363.63636363,0.7482993197278912,30,0.045454545454545456,0.6666666666666666,0.49999999999999994,0.49999999999999994,high,25,0
Dijual Rumah Baru Dekat Bandara Rinroad Timur Maguwoharjo Dekat Kampus Nyaman Tenang Akses Mudah,15000000000.0,3.0,3.0,1,183.0,80.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Ismono Marwan,2025-05-04 14:00:25.179905,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17250613/,Maguwoharjo,Yogyakarta,6.0,54.0,81967213.1147541,187500000.0,0.4371584699453552,2,0.075,1.0,0.48746967298303645,0.48746967298303645,low,13,0
Rumah Baru Modern Minimalis Di Bantul Kota,475000000.0,2.0,1.0,1,83.0,46.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",PT SARASWANTI HASIL MAKMUR,2025-05-04 14:00:25.180077,"Bantul, Yogyakarta",/properti/yogyakarta/hos17646830/,Bantul,Yogyakarta,3.0,27.0,5722891.566265061,10326086.956521738,0.5542168674698795,2,0.06521739130434782,0.5,0.17447829596489797,0.17447829596489797,medium,0,0
Rumah klasik bangunan kokoh dalam beteng kraton harga dibawah pasaran,19000000000.0,3.0,3.0,1,247.0,172.0,Rumah,pulung agent property,2025-04-06 03:26:49.181018,"Kraton, Yogyakarta",/properti/yogyakarta/hos17137000/,Kraton,Yogyakarta,6.0,54.0,76923076.92307693,110465116.27906977,0.6963562753036437,30,0.03488372093023256,1.0,0.4999999999999998,0.4999999999999998,medium,11,0
Rumah Tengah Kota Jogja Strategis Murah Gaya Minimalis,990000000.0,3.0,2.0,1,75.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Kawan Property,2025-04-29 14:00:25.181279,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos16914514/,Umbulharjo,Yogyakarta,5.0,45.0,13200000.0,19800000.0,0.6666666666666666,7,0.1,0.6666666666666666,0.1675361751912766,0.1675361751912766,medium,26,0
"Rumah Konsep Scandinavian Dalam Perumahan di Wedomartani, Sleman",925000000.0,3.0,2.0,1,105.0,60.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lina Core,2025-04-06 03:26:49.181701,"Sleman, Yogyakarta",/properti/yogyakarta/hos16076718/,Sleman,Yogyakarta,5.0,45.0,8809523.80952381,15416666.666666666,0.5714285714285714,30,0.08333333333333333,0.6666666666666666,0.1946445093178918,0.1946445093178918,medium,24,0
Rumah Baru 2 Lantai Perum Tengah Kota Wirobrajan Yogyakarta,155000000000.0,3.0,2.0,1,126.0,65.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Mira Jogja,2025-05-05 14:00:25.181707,"Wirobrajan, Yogyakarta",/properti/yogyakarta/hos16112338/,Wirobrajan,Yogyakarta,5.0,45.0,1230158730.1587303,2384615384.6153846,0.5158730158730159,1,0.07692307692307693,0.6666666666666666,0.25893949630239416,0.25893949630239416,medium,27,0
RUMAH DALAM CLUSTER COCOK UNTUK HUNIAN & INVESTASI,850000000.0,3.0,2.0,1,107.0,70.0,Rumah,Epro Jogja,2025-04-15 14:00:25.181782,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos15916976/,Maguwoharjo,Yogyakarta,5.0,45.0,7943925.23364486,12142857.142857144,0.6542056074766355,21,0.07142857142857142,0.6666666666666666,0.3377697305035044,0.3377697305035044,medium,13,0
"Dijual Rumah Dalam Perum Elite, Dekat Rsa Ugm Yogyakarta",23000000000.0,3.0,3.0,1,144.0,137.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Rita Dwi S,2025-04-06 03:26:49.181791,"Sleman, Yogyakarta",/properti/yogyakarta/hos15914570/,Sleman,Yogyakarta,6.0,54.0,159722222.2222222,167883211.6788321,0.9513888888888888,30,0.043795620437956206,1.0,0.5,0.5,high,24,0
Dijual Rumah Modern Kontemporer Mewah Fully Furnished,169000000000.0,3.0,3.0,1,87.0,118.0,"Rumah, Full Furnished, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rita Dwi S,2025-04-06 03:26:49.181832,"Sleman, Yogyakarta",/properti/yogyakarta/hos15912920/,Sleman,Yogyakarta,6.0,54.0,1942528735.6321838,1432203389.8305085,1.3563218390804597,30,0.05084745762711865,1.0,0.23448771289109133,0.23448771289109133,very_high,24,0
Dijual Rumah Bagus Furnished Siap Huni Perum Bumi Sentosa,129000000000.0,3.0,3.0,1,121.0,114.0,"Rumah, Full Furnished, Siap Huni",Rita Dwi S,2025-04-06 03:26:49.181834,"Sleman, Yogyakarta",/properti/yogyakarta/hos15912847/,Sleman,Yogyakarta,6.0,54.0,1066115702.4793389,1131578947.368421,0.9421487603305785,30,0.05263157894736842,1.0,0.4988129801926204,0.4988129801926204,high,24,0
Rumah Minimalis SHM Dekat Rs. Ludira Husada Jl. Wiratama Jogja,650000000.0,3.0,2.0,1,74.0,74.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Mira Jogja,2025-05-05 14:00:25.181882,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos15739164/,Tegalrejo,Yogyakarta,5.0,45.0,8783783.783783784,8783783.783783784,1.0,1,0.06756756756756757,0.6666666666666666,0.18978532489194422,0.18978532489194422,high,25,0
Rumah Bagus Siap Huni Akses Luas 10 Menit Wisata Kali Opak,999000000.0,3.0,2.0,1,321.0,80.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Siska Core,2025-04-06 03:26:49.182051,"Sleman, Yogyakarta",/properti/yogyakarta/hos14791993/,Sleman,Yogyakarta,5.0,45.0,3112149.5327102803,12487500.0,0.24922118380062305,30,0.0625,0.6666666666666666,0.5000000000000001,0.5000000000000001,very_low,24,0
Rumah Mewah Pinggir Jln Aspal Di 3menit Jl. Jogja-Solo Bandara,13000000000.0,3.0,2.0,1,130.0,100.0,"Rumah, Dekat Akses Transportasi",info rumah jogja kita,2025-04-22 14:00:25.182057,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos14727253/,Maguwoharjo,Yogyakarta,5.0,45.0,100000000.0,130000000.0,0.7692307692307693,14,0.05,0.6666666666666666,0.5000000000000001,0.5000000000000001,high,13,0
Rumah 2 Lantai Siap Huni Dalam Perumahan di Sleman Dekat Pamela 7,950000000.0,3.0,1.0,1,102.0,90.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Sekolah",Lina Core,2025-04-06 03:26:49.182095,"Sleman, Yogyakarta",/properti/yogyakarta/hos14419163/,Sleman,Yogyakarta,4.0,36.0,9313725.490196079,10555555.555555556,0.8823529411764706,30,0.044444444444444446,0.3333333333333333,0.3845723150477789,0.3845723150477789,high,24,0
Rumah Minimalis 2 Lantai Dlm Perumahan Dkt Adi Tv Wedomartani,14000000000.0,3.0,4.0,1,151.0,160.0,"Rumah, Dekat Sekolah, Dekat Tempat Wisata",Sandi Rifana,2025-04-15 14:00:25.182107,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos14420171/,Maguwoharjo,Yogyakarta,7.0,63.0,92715231.78807947,87500000.0,1.0596026490066226,21,0.04375,1.3333333333333333,0.5000000000000001,0.5000000000000001,very_high,13,0
Rumah Scandinavian 2 Lantai Siap Huni Bisa Kpr Dkt Upy Wirobrajan,980000000.0,3.0,2.0,1,85.0,75.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Sandi Rifana,2025-04-06 03:26:49.182112,"Wirobrajan, Yogyakarta",/properti/yogyakarta/hos14417374/,Wirobrajan,Yogyakarta,5.0,45.0,11529411.764705881,13066666.666666666,0.8823529411764706,30,0.06666666666666667,0.6666666666666666,0.23124703180798412,0.23124703180798412,high,27,0
Rumah Cantik Minimalis Modern di Sleman Dekat Pamela 7 Swalayan,730000000.0,2.0,2.0,1,120.0,53.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lina Core,2025-04-06 03:26:49.182115,"Sleman, Yogyakarta",/properti/yogyakarta/hos14195852/,Sleman,Yogyakarta,4.0,36.0,6083333.333333333,13773584.905660378,0.44166666666666665,30,0.07547169811320754,1.0,0.17529608784763367,0.17529608784763367,low,24,0
"Rumah Siap Huni 2 Lantai Dlm Perumahan Daerah Kadisoka, Tajem",995000000.0,3.0,2.0,1,91.0,93.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Sekolah",Sandi Rifana,2025-04-15 14:00:25.182118,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos14417178/,Maguwoharjo,Yogyakarta,5.0,45.0,10934065.934065934,10698924.731182795,1.021978021978022,21,0.053763440860215055,0.6666666666666666,0.2718244218514456,0.2718244218514456,very_high,13,0
Rumah Hook Komplek Perum Jambon Dekat Ske Yogyakarta,185000000000.0,4.0,3.0,1,147.0,120.0,"Rumah, Dekat Sekolah",Drs. Adji Darmanto S,2025-05-05 14:00:25.182474,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos13844385/,Tegalrejo,Yogyakarta,7.0,63.0,1258503401.3605442,1541666666.6666667,0.8163265306122449,1,0.058333333333333334,0.75,0.5000000000000001,0.5000000000000001,high,25,0
Rumah Di Pinggir Jalan Glagahsari Umbulharjo Yogyakarta,39000000000.0,5.0,2.0,1,198.0,104.0,Rumah,DANIEL AGUNG,2025-04-06 03:26:49.182588,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos13220071/,Umbulharjo,Yogyakarta,7.0,63.0,196969696.96969697,375000000.0,0.5252525252525253,30,0.0673076923076923,0.4,0.5,0.5,medium,26,0
Rumah Siap Huni Dalam Perum Mewah Hanya 5 Menit Ke Mirota Godean,45000000000.0,4.0,4.0,1,280.0,250.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Siska Core,2025-04-06 03:26:49.182611,"Sleman, Yogyakarta",/properti/yogyakarta/hos13146025/,Sleman,Yogyakarta,8.0,72.0,160714285.7142857,180000000.0,0.8928571428571429,30,0.032,1.0,0.5000000000000001,0.5000000000000001,high,24,0
Rumah Bagus Semi Furnished Dekat Terminal Giwangan,11000000000.0,3.0,2.0,1,137.0,75.0,"Rumah, Full Furnished, Dekat Akses Transportasi, Dekat Sekolah",Siska Core,2025-04-06 03:26:49.182617,"Bantul, Yogyakarta",/properti/yogyakarta/hos13150463/,Bantul,Yogyakarta,5.0,45.0,80291970.8029197,146666666.66666666,0.5474452554744526,30,0.06666666666666667,0.6666666666666666,0.4123162804563924,0.4123162804563924,medium,0,0
Jual Rumah Baru Jogja Maguwoharjo Depok Sleman,750000000.0,3.0,1.0,1,100.0,64.0,"Rumah, Dekat Tempat Ibadah",Eka Lestari ERA iREA Jogja,2025-05-05 14:00:25.182633,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos12964552/,Maguwoharjo,Yogyakarta,4.0,36.0,7500000.0,11718750.0,0.64,1,0.0625,0.3333333333333333,0.26430352038848703,0.26430352038848703,medium,13,0
Rumah 2 Lantai Unfurnished Bagus Area Wirobrajan Yogyakarta,135000000000.0,3.0,2.0,1,71.0,65.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Drs. Adji Darmanto S,2025-05-05 14:00:25.182707,"Wirobrajan, Yogyakarta",/properti/yogyakarta/hos11767150/,Wirobrajan,Yogyakarta,5.0,45.0,1901408450.7042253,2076923076.9230769,0.9154929577464789,1,0.07692307692307693,0.6666666666666666,0.1868758513586681,0.1868758513586681,high,27,0
Rumah di Tjokroningrat Residence Sorosutan Umbulharjo Yogyakarta.,28000000000.0,4.0,3.0,1,113.0,141.0,"Rumah, Full Furnished, Dekat Sekolah, Dekat Fasilitas Kesehatan",SULISTYO RINI,2025-04-29 14:00:25.182852,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos10852430/,Umbulharjo,Yogyakarta,7.0,63.0,247787610.61946902,198581560.28368795,1.247787610619469,7,0.04964539007092199,0.75,0.44950082524938884,0.44950082524938884,very_high,26,0
Rumah Jogja Dijual Jl Tajem Dekat Pasar Tajem,135000000000.0,3.0,3.0,1,142.0,125.0,Rumah,Endang ERA iREA Jogja,2025-04-22 14:00:25.182854,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos10798136/,Maguwoharjo,Yogyakarta,6.0,54.0,950704225.3521127,1080000000.0,0.8802816901408451,14,0.048,1.0,0.4999999999999998,0.4999999999999998,high,13,0
"Rumah Minimalis Modern, Tengah Kota Jogja, Dekat Kampus Uad.",245000000000.0,4.0,3.0,1,187.0,202.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",DIAH ASIH T.H,2025-04-06 03:26:49.183010,"Mergangsan, Yogyakarta",/properti/yogyakarta/hos7332959/,Mergangsan,Yogyakarta,7.0,63.0,1310160427.8074865,1212871287.128713,1.0802139037433156,30,0.034653465346534656,0.75,0.4999999999999997,0.4999999999999997,very_high,15,0
Rumah dan Tanah Strategis Tengah Kota Jogja,19000000000.0,3.0,3.0,1,481.0,250.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Drs. Adji Darmanto S,2025-05-05 14:00:25.183026,"Jetis, Yogyakarta",/properti/yogyakarta/hos6258206/,Jetis,Yogyakarta,6.0,54.0,39501039.5010395,76000000.0,0.5197505197505198,1,0.024,1.0,0.5623632327088939,0.5623632327088939,medium,8,0
Rumah Baru Modern Minimalis Pandanaran Kaliurang,750000000.0,3.0,2.0,1,104.0,60.0,"Rumah, Dekat Sekolah, Dekat Landmark",ferry irawan,2025-05-02 14:00:25.183056,"Kaliurang, Yogyakarta",/properti/yogyakarta/hos18079953/,Kaliurang,Yogyakarta,5.0,45.0,7211538.461538462,12500000.0,0.5769230769230769,4,0.08333333333333333,0.6666666666666666,0.19572140471546587,0.19572140471546587,medium,9,0
Rumah 2 Lantai Mewah Murah Di Jogja Dekat Kampus Uad,850000000.0,2.0,1.0,1,60.0,65.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Tempat Ibadah",Adi Kawan Property,2025-05-01 14:00:25.183141,"Bantul, Yogyakarta",/properti/yogyakarta/hos18076394/,Bantul,Yogyakarta,3.0,27.0,14166666.666666666,13076923.076923076,1.0833333333333333,5,0.046153846153846156,0.5,0.18199442533404775,0.18199442533404775,very_high,0,0
Rumah Dalam Cluster di Banguntapan Dekat Kotagede Giwangan Uad 4,489000000.0,2.0,1.0,1,72.0,43.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan",Andri KIMahouse,2025-05-01 14:00:25.183171,"Bantul, Yogyakarta",/properti/yogyakarta/hos18074779/,Bantul,Yogyakarta,3.0,27.0,6791666.666666667,11372093.023255814,0.5972222222222222,5,0.06976744186046512,0.5,0.16502944252336987,0.16502944252336987,medium,0,0
"2 Jt An Saja, Kamu Bisa Keep Unit Joglo Apik Di Jogja Timur",275000000.0,2.0,1.0,1,70.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Tempat Ibadah",Arum ciptanugraha,2025-05-01 14:00:25.183176,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18074601/,Maguwoharjo,Yogyakarta,3.0,27.0,3928571.4285714286,7638888.888888889,0.5142857142857142,5,0.08333333333333333,0.5,0.16338975379876605,0.16338975379876605,medium,13,0
"Shm, Rumah Joglo Klasik Nuansa Asri Selangkah Dari Candi Prambanan",580000000.0,2.0,1.0,1,96.0,45.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Arum ciptanugraha,2025-05-01 14:00:25.183192,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18074292/,Maguwoharjo,Yogyakarta,3.0,27.0,6041666.666666667,12888888.888888888,0.46875,5,0.06666666666666667,0.5,0.1864763535401649,0.1864763535401649,low,13,0
1 Unit Rumah Siap Huni Strategis di Berbah Dekat Jl Jogja Solo,650000000.0,3.0,2.0,1,116.0,65.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Kurnia,2025-05-01 14:00:25.183200,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18073933/,Maguwoharjo,Yogyakarta,5.0,45.0,5603448.275862069,10000000.0,0.5603448275862069,5,0.07692307692307693,0.6666666666666666,0.25893949630239416,0.25893949630239416,medium,13,0
Rumah Cluster Exclusive Jogja Dekat Bale Mulia,245000000000.0,4.0,2.0,1,124.0,127.0,"Rumah, Dekat Tempat Wisata",SUSANTO ERA,2025-05-01 14:00:25.183227,"Sleman, Yogyakarta",/properti/yogyakarta/hos18072876/,Sleman,Yogyakarta,6.0,54.0,1975806451.612903,1929133858.2677166,1.0241935483870968,5,0.047244094488188976,0.5,0.49999999999999983,0.49999999999999983,very_high,24,0
"Termurah Dan Mewah, Rumah 2 Lantai di Utara Bandara Adisutjipto",127000000000.0,3.0,2.0,1,110.0,114.0,"Rumah, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan, Dekat Tempat Ibadah",Arif Faiza,2025-05-01 14:00:25.183281,"Gondomanan, Yogyakarta",/properti/yogyakarta/hos18071362/,Gondomanan,Yogyakarta,5.0,45.0,1154545454.5454545,1114035087.7192984,1.0363636363636364,5,0.043859649122807015,0.6666666666666666,0.4356227188480291,0.4356227188480291,very_high,7,0
"Dijual Cepat Rumah 2 Lantai, 5 Menit Ke Bandara Adisutjipto",127000000000.0,3.0,2.0,1,110.0,114.0,"Rumah, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan, Dekat Tempat Ibadah",Arif Faiza,2025-05-01 14:00:25.183283,"Jetis, Yogyakarta",/properti/yogyakarta/hos18071267/,Jetis,Yogyakarta,5.0,45.0,1154545454.5454545,1114035087.7192984,1.0363636363636364,5,0.043859649122807015,0.6666666666666666,0.4356227188480291,0.4356227188480291,very_high,8,0
Investasi Rumah 2 Lt di Jogja Strategis 9 Menit Ringroad Giwangan,690000000.0,3.0,2.0,1,75.0,60.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andri KIMahouse,2025-05-01 14:00:25.183326,"Kotagede, Yogyakarta",/properti/yogyakarta/hos18069955/,Kotagede,Yogyakarta,5.0,45.0,9200000.0,11500000.0,0.8,5,0.08333333333333333,0.6666666666666666,0.1815775994773382,0.1815775994773382,high,10,0
